,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
23,0.07044682502746583,0.0011970043182373048,0.6666666666666662,0.6666666666666641,1e-05,"(20, 5)",11,"{'gmm__n_components': 11, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.014613508348839838,0.00039892205204827114,1.186256693014155e-15,1.8451091686115566e-15
24,0.07044224739074707,0.0011967182159423827,0.6666666666666662,0.6666666666666641,1e-05,"(20, 5)",12,"{'gmm__n_components': 12, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.007311567779717877,0.00039918426614945823,1.186256693014155e-15,1.8451091686115566e-15
25,0.08200478553771973,0.000997447967529297,0.0,0.0,1e-05,"(20, 5)",13,"{'gmm__n_components': 13, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014613214136008431,3.2340669551493016e-07,0.0,0.0
26,0.09298143386840821,0.000997304916381836,0.0,0.0,1e-05,"(20, 5)",14,"{'gmm__n_components': 14, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020105182709603896,3.371747880871523e-07,0.0,0.0
27,0.09655089378356933,0.001196908950805664,0.0,0.0,1e-05,"(20, 5)",15,"{'gmm__n_components': 15, 'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02157101903773464,0.00039885048017148766,0.0,0.0
28,0.03184247016906738,0.0009972095489501954,0.0,0.0,1e-06,"(20, 5)",2,"{'gmm__n_components': 2, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004522472190205991,2.431401974483864e-07,0.0,0.0
29,0.03233933448791504,0.000997447967529297,0.6666666666666662,0.6666666666666641,1e-06,"(20, 5)",3,"{'gmm__n_components': 3, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.003226220684731438,3.2340669551493016e-07,1.186256693014155e-15,1.8451091686115566e-15
30,0.04039297103881836,0.000997638702392578,0.0,0.0,1e-06,"(20, 5)",4,"{'gmm__n_components': 4, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004207685782585686,1.1680077279964343e-07,0.0,0.0
31,0.0442812442779541,0.0011967658996582032,0.0,0.0,1e-06,"(20, 5)",5,"{'gmm__n_components': 5, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010143352780775206,0.00039916042785407337,0.0,0.0
32,0.04229574203491211,0.0009972095489501954,0.6666666666666662,0.6666666666666641,1e-06,"(20, 5)",6,"{'gmm__n_components': 6, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.005004027874853802,3.568322550558034e-07,1.186256693014155e-15,1.8451091686115566e-15
33,0.05336470603942871,0.0009017467498779296,0.0,0.0,1e-06,"(20, 5)",7,"{'gmm__n_components': 7, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007304058489624649,0.0001912356240391601,0.0,0.0
34,0.05585002899169922,0.001396322250366211,0.6666666666666662,0.6666666666666641,1e-06,"(20, 5)",8,"{'gmm__n_components': 8, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.011698416141814771,0.0004886945962373333,1.186256693014155e-15,1.8451091686115566e-15
35,0.06064748764038086,0.000997161865234375,0.0,0.0,1e-06,"(20, 5)",9,"{'gmm__n_components': 9, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013284156922220526,4.422005889652111e-07,0.0,0.0
36,0.06822643280029297,0.0011966228485107422,0.0,0.0,1e-06,"(20, 5)",10,"{'gmm__n_components': 10, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009400968177867087,0.0003989937592520616,0.0,0.0
37,0.06613016128540039,0.0011963844299316406,0.6666666666666662,0.6666666666666641,1e-06,"(20, 5)",11,"{'gmm__n_components': 11, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.013248762850933687,0.0003992337438689934,1.186256693014155e-15,1.8451091686115566e-15
38,0.06472406387329102,0.0011970043182373048,0.6666666666666662,0.6666666666666641,1e-06,"(20, 5)",12,"{'gmm__n_components': 12, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",1,0.6666666666666669,0.6666666666666629,0.6666666666666684,0.6666666666666611,0.6666666666666654,0.6666666666666653,0.6666666666666654,0.6666666666666653,0.6666666666666655,0.666666666666666,0.0071462127847975905,0.00039904118652603566,1.186256693014155e-15,1.8451091686115566e-15
39,0.07871155738830567,0.0011973381042480469,0.0,0.0,1e-06,"(20, 5)",13,"{'gmm__n_components': 13, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015845047785888983,0.0003994703399569408,0.0,0.0
40,0.08480715751647949,0.0011961936950683593,0.0,0.0,1e-06,"(20, 5)",14,"{'gmm__n_components': 14, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01640166872123687,0.0003994489208428282,0.0,0.0
41,0.08470273017883301,0.001198148727416992,0.0,0.0,1e-06,"(20, 5)",15,"{'gmm__n_components': 15, 'NN__alpha': 1e-06, 'NN__hidden_layer_sizes': (20, 5)}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020593608572264728,0.00040049696269268736,0.0,0.0
