,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.12776579856872558,0.001100635528564453,0.7142458868653773,0.7401674272332075,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'rp__n_components': 25, 'NN__hidden_layer_sizes': (50, 50)}",266,0.8518518518518519,0.8685235860169256,0.1764705882352942,0.13846153846153836,0.8679245283018867,0.8538282500121223,0.9285714285714286,0.9155555555555555,0.7499999999999999,0.9244682061198953,0.025679329619349663,0.0004850183699039989,0.27581428961367377,0.3020502724281676
12,0.1472309112548828,0.0008023262023925781,0.8390035838922316,0.8648863146319659,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'rp__n_components': 30, 'NN__hidden_layer_sizes': (50, 50)}",185,0.8052179069077973,0.8480474916347184,0.8076923076923077,0.821497336900802,0.9655172413793104,0.9790794979079497,0.983050847457627,0.9958847736625513,0.6341234452006571,0.6799224730538083,0.05355267071975248,0.00023804732982384024,0.12695117336316245,0.11539363189962284
13,0.1507272243499756,0.0011966705322265625,0.8861721601190672,0.93298527884609,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'rp__n_components': 35, 'NN__hidden_layer_sizes': (50, 50)}",125,0.590909090909091,0.7461139896373047,0.9666666666666667,0.960727958719414,0.983050847457627,0.9917355371900827,0.9473684210526316,0.9704641350210971,0.9447919499592059,0.9958847736625513,0.03869300513980967,0.0003992082112380866,0.14877457072856504,0.09434313857504001
14,0.18801751136779785,0.0008076190948486328,0.948915513780698,0.9755487954714365,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'rp__n_components': 40, 'NN__hidden_layer_sizes': (50, 50)}",45,0.9310344827586207,0.9739302872105571,0.9836065573770492,0.9432314410480348,0.9655172413793104,0.9790794979079497,0.9804677235701148,0.9958847736625513,0.8838008013737835,0.9856179775280899,0.013323862210254318,0.00023264574645784412,0.03747733209533782,0.017745068395996818
15,0.17294921875,0.0012126922607421874,0.9183855956643052,0.9441154732839735,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'rp__n_components': 45, 'NN__hidden_layer_sizes': (50, 50)}",81,0.8627015008337965,0.8898886963672135,0.9259324730422486,0.9040106400055031,0.9527503526093088,0.9603291213635028,0.983050847457627,0.9958847736625513,0.8679245283018867,0.9704641350210971,0.0308046411349704,0.0002496361889030131,0.04702166414212871,0.040462663797989296
16,0.18994174003601075,0.0012044429779052735,0.9580069818295454,0.9871962434374504,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'rp__n_components': 50, 'NN__hidden_layer_sizes': (50, 50)}",26,0.9122807017543859,0.9651663232101125,1.0,0.995850622406639,0.9473684210526316,0.9790794979079497,0.983050847457627,0.9958847736625513,0.9473684210526316,1.0,0.030003424526042648,0.0003952520836178615,0.0307423968296415,0.01315692941488552
17,0.16222357749938965,0.0015958309173583984,0.9248788966187307,0.9287118348428377,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'rp__n_components': 55, 'NN__hidden_layer_sizes': (50, 50)}",67,0.8928571428571428,0.9259967028516336,0.9491525423728813,0.9060766427593246,0.9285714285714286,0.9279001119668849,0.9447919499592059,0.9087958006699588,0.9090909090909091,0.9747899159663865,0.02022785381975391,0.0007975582441871463,0.02135569160860392,0.02465855118865731
18,0.17068347930908204,0.00139617919921875,0.9718455774631347,0.9914803348383108,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'rp__n_components': 60, 'NN__hidden_layer_sizes': (50, 50)}",6,0.9666666666666667,0.995850622406639,0.9666666666666667,0.9745762711864406,0.9974160206718347,0.9910900069359229,1.0,0.9958847736625513,0.9285714285714286,1.0,0.007590640267205418,0.0004886166903029524,0.025927730794450342,0.008910476003800506
19,0.05547323226928711,0.0009972095489501954,0.6110730886860037,0.6409375491600501,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'rp__n_components': 2, 'NN__hidden_layer_sizes': (50,)}",311,0.27777777777777796,0.3406396798956486,0.6156636064830558,0.6556125694414985,0.686374749944432,0.6911181762835683,0.7174721189591079,0.7517969306481899,0.7610252153159697,0.7655203895313448,0.009933514093657886,1.9073486328124998e-07,0.17380345452501839,0.15538529429931425
20,0.06323032379150391,0.0009976863861083985,0.8054356026971462,0.830888374837517,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'rp__n_components': 3, 'NN__hidden_layer_sizes': (50,)}",216,0.7843137254901962,0.7710723192019939,0.7480466768138002,0.7904794774450018,0.9285714285714286,0.8920339295592844,0.831245105716523,0.8232230616885498,0.7357052096569251,0.8776330862927548,0.01592755247017158,2.431401974483864e-07,0.0698234943367125,0.0473147829694032
21,0.10751214027404785,0.0011969566345214843,0.7750513761679321,0.7985893927982086,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'rp__n_components': 4, 'NN__hidden_layer_sizes': (50,)}",244,0.8178595381814698,0.7456543687821932,0.8480874316939891,0.805055412268502,0.7493613977725555,0.8118913377754996,0.814502206023403,0.818624109807977,0.6444073455759599,0.8117217353568714,0.01539137375663869,0.00039894581909694896,0.07269182076469079,0.026813117022400773
22,0.025731372833251952,0.0009971141815185546,0.0,0.0,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'rp__n_components': 5, 'NN__hidden_layer_sizes': (50,)}",367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007463657027658899,1.784161275279017e-07,0.0,0.0
23,0.05206122398376465,0.0011962413787841796,0.07339901575670457,0.07527145723368339,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'rp__n_components': 6, 'NN__hidden_layer_sizes': (50,)}",359,0.12121212121212133,0.04826524028555369,0.0,0.07916837361736986,0.18181818181818177,0.04787925026290277,0.06419424580076498,0.10786812136656825,0.0,0.09317630063602238,0.00400951949141973,0.0003993040626471768,0.07054067306342776,0.023991584540148065
24,0.04627647399902344,0.0009972572326660157,0.6572696107570881,0.681039972067457,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'rp__n_components': 7, 'NN__hidden_layer_sizes': (50,)}",285,0.6222222222222225,0.7115810010579382,0.757578871647313,0.6971645819024417,0.6318989710009355,0.7134220728169812,0.6465661641541038,0.6358750139244731,0.6274965164886206,0.647157190635451,0.014084252460762016,4.1019083342755444e-07,0.05096978730796881,0.032952311799650164
25,0.11210026741027831,0.001197052001953125,0.6940702071561128,0.7139682099653685,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'rp__n_components': 8, 'NN__hidden_layer_sizes': (50,)}",275,0.7794294897549218,0.7923176958212407,0.21859154929577482,0.2558237878982881,0.8653864899112973,0.8244240772851126,0.8628632520167169,0.8380952380952379,0.7475790832795352,0.8591802507269632,0.030911462928670738,0.0003987790436945755,0.24294197771353845,0.23009976441748742
26,0.11010537147521973,0.000997304916381836,0.7655670287662129,0.7876178244645293,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'rp__n_components': 9, 'NN__hidden_layer_sizes': (50,)}",253,0.8301886792452831,0.8007391871499083,0.6808510638297873,0.7127659574468074,0.9065288868013152,0.9100738913416868,0.5693215339233038,0.6057142857142851,0.8411251980982567,0.9087958006699588,0.030049921042654023,1.0977615769597375e-06,0.12269971366580329,0.11708412343002624
27,0.06662178039550781,0.0013960838317871095,0.8475035763291305,0.8675419508987297,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'rp__n_components': 10, 'NN__hidden_layer_sizes': (50,)}",174,0.8727272727272727,0.9135157367875285,0.8778280542986425,0.8104624341626467,0.8,0.8638496525735954,0.8679245283018867,0.8743058941035182,0.818539836413208,0.8755760368663593,0.013982716334742294,0.0004882078702371392,0.03182482795203322,0.033152950854210696
28,0.08896160125732422,0.0009975433349609375,0.8412416487765719,0.8532056337826264,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'rp__n_components': 15, 'NN__hidden_layer_sizes': (50,)}",182,0.8727272727272727,0.8365384615384608,0.8727272727272727,0.8359093875268009,0.6666666666666666,0.798029556650246,0.9473684210526316,0.8952890592139082,0.846153846153846,0.9002617039837161,0.014918414719934143,3.693564745147149e-07,0.09338894738667759,0.03900421180251531
29,0.05624971389770508,0.0009983062744140625,0.8243757066080665,0.8250679346190557,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'rp__n_components': 20, 'NN__hidden_layer_sizes': (50,)}",199,0.8701990468180545,0.8455531585184279,0.8651862863513891,0.7892587298345917,0.8111678174722305,0.833637892851524,0.8039274025587624,0.8438443475343842,0.7706209940107176,0.8130455443563512,0.006663314811278493,6.97552625576391e-07,0.0380924515900378,0.021318908411103184
30,0.07559781074523926,0.0009974956512451172,0.8880006022765133,0.8993993347081373,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'rp__n_components': 25, 'NN__hidden_layer_sizes': (50,)}",123,0.8518518518518519,0.8899082568807335,0.9310344827586207,0.8666232685978802,0.9371459401132991,0.910567830412764,0.87627695800227,0.9032757524987002,0.8436320286111663,0.9266215651506081,0.008160545388390361,6.468133910298604e-07,0.039193621965793485,0.02022455344102323
31,0.08537211418151855,0.000996875762939453,0.7970932840612824,0.8327045732442441,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'rp__n_components': 30, 'NN__hidden_layer_sizes': (50,)}",226,0.8076923076923077,0.7986442728085971,0.7252336448598132,0.7646502085254216,0.7852368497529788,0.8222632794457276,0.8989287377736376,0.9026395399856821,0.7689243027888447,0.8753255654557918,0.0353988855640356,1.8244863958081238e-06,0.05756484025246198,0.050215475282942075
