,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
31,0.04348797798156738,0.0012247085571289063,0.24901209013286968,0.27444897959183645,0.1,"(25,)",11,"{'pca__n_components': 11, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",202,0.0,0.0,0.5238095238095241,0.6171428571428563,0.0,0.0,0.0,0.0,0.7210196681683331,0.7551020408163261,0.02290097256007694,0.0003885785879833275,0.31107025754983775,0.33894931366575365
32,0.09578361511230468,0.0012996673583984375,0.7077363878822625,0.7271625206406308,0.1,"(25,)",12,"{'pca__n_components': 12, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1}",94,0.8076923076923077,0.8359093875268009,0.8301886792452831,0.7121729863522281,0.6341234452006571,0.6502349423323361,0.6643717728055077,0.6710388321004568,0.6003110419906688,0.7664564548913323,0.016455896800187032,0.0004006771136311203,0.09369304910346528,0.0673235489028517
33,0.050280094146728516,0.0011002063751220704,0.6330651727547029,0.6243121437303858,0.1,"(25, 25)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",144,0.5581395348837211,0.6418703202622791,0.7504071661237787,0.6272117752565863,0.6707211120764554,0.6226167459320616,0.6531302876480541,0.6542688081149614,0.5325473472971278,0.5755930690860409,0.007632381970410741,0.0002054453103631133,0.07920695863050634,0.026797469190424583
34,0.053129386901855466,0.0010037422180175781,0.685605505248056,0.6897027398158924,0.1,"(25, 25)",3,"{'pca__n_components': 3, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",106,0.7013290802764488,0.6348664303622364,0.6476741598041399,0.6194903029331615,0.7875255027688719,0.7426912244847093,0.6231549815498155,0.711937612477504,0.668542974669842,0.7395281288218505,0.009156202395069752,0.0006406716343259803,0.056959332634630676,0.05238615387080665
35,0.0805431842803955,0.0009006977081298829,0.5358333891501196,0.5801776087162898,0.1,"(25, 25)",4,"{'pca__n_components': 4, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",171,0.6432360742705571,0.7711808042566244,0.7628034994593533,0.7562543675751211,0.7070358797543369,0.7107816388729916,0.5630926331145151,0.6626712328767119,0.0,0.0,0.024464112357261286,0.00019369137105182226,0.27547263261127825,0.29255902450373883
36,0.08594708442687989,0.0010975360870361327,0.6360310506652372,0.6182364279732474,0.1,"(25, 25)",5,"{'pca__n_components': 5, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",143,0.8003143109714174,0.7903436523714844,0.720594304581098,0.6890664106695912,0.5939164398153628,0.5842719912375477,0.5305510433587405,0.5182416966412848,0.5325473472971278,0.5092583889463288,0.02442679066317841,0.00020323505639963452,0.10756128218625256,0.10739322640269897
37,0.0895303726196289,0.0007984161376953125,0.6564170939141426,0.6830563589865103,0.1,"(25, 25)",6,"{'pca__n_components': 6, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",128,0.5560730920816913,0.520909895861901,0.6200205455998175,0.7062970918141204,0.7093287212193277,0.7580217004716371,0.7681994343772913,0.753582926575968,0.6296900489396411,0.6764701802089254,0.012027931998832009,0.00039920875232125875,0.07403615211085851,0.08656648783103885
38,0.08528542518615723,0.0007980823516845703,0.6468728858160249,0.6330090894008007,0.1,"(25, 25)",7,"{'pca__n_components': 7, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",136,0.4464331373050373,0.47798742138364747,0.8493385362139526,0.7978089754908656,0.8015425689706318,0.7562383492961364,0.6024732861087766,0.6242384964355148,0.5345587309580763,0.5087722043978395,0.017308832520240586,0.0003990413289760148,0.1549028749215351,0.12797491738670727
39,0.10143837928771973,0.0010038852691650391,0.5066431366665273,0.5633539833039473,0.1,"(25, 25)",8,"{'pca__n_components': 8, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",176,0.7843137254901962,0.8182625845110795,0.12121212121212133,0.24637681159420277,0.8628632520167169,0.817520969245107,0.0,0.016177239000940504,0.7657930458389893,0.9184323121684066,0.03312323818288471,1.2689245131286543e-05,0.36769429704308615,0.3620874999864299
40,0.0949462890625,0.0009973526000976562,0.36411519236059686,0.36891681672868726,0.1,"(25, 25)",9,"{'pca__n_components': 9, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",186,0.12121212121212133,0.0,0.0,0.03239663879633703,0.0,0.0,0.8235294117647058,0.8613274939871486,0.8812785388127855,0.9508599508599508,0.048542122519124424,0.0006306756556717537,0.40038076901507724,0.43967514187789386
41,0.08577098846435546,0.000997304916381836,0.5932947667819972,0.5919855331123806,0.1,"(25, 25)",10,"{'pca__n_components': 10, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",153,0.9310344827586207,0.9568965517241377,0.22247706422018365,0.241985084246386,0.9014479215319945,0.8625867296192883,0.5365853658536585,0.6427558953653189,0.3752256631023469,0.25570340460677193,0.044722461486195283,3.015782985847835e-07,0.2821809132252175,0.29817735423643266
42,0.09255247116088867,0.0011974334716796874,0.6565631655297622,0.6539415312123952,0.1,"(25, 25)",11,"{'pca__n_components': 11, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",127,0.8727272727272727,0.9049773755656105,0.7600000000000001,0.7058823529411755,0.7186507501916548,0.7793857554124007,0.9285714285714286,0.8794621721427893,0.0,0.0,0.03272339969993032,0.0003987075716073123,0.33610515551923625,0.33464972231490103
43,0.13583664894104003,0.0009977340698242188,0.8748098531772379,0.8990953978038092,0.1,"(25, 25)",12,"{'pca__n_components': 12, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",43,0.9310344827586207,0.960727958719414,0.9310344827586207,0.8666232685978802,0.9655172413793104,0.9617021276595744,0.9090909090909091,0.9203539823008848,0.6363636363636364,0.7860696517412933,0.029909165005576208,0.0006307511809160624,0.12031548920690913,0.0663315325485891
44,0.1392286777496338,0.0009972095489501954,0.31209107058457347,0.3014637665711658,0.1,"(100, 25, 100)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",193,0.0,0.0,0.0,0.0,0.7901740020470829,0.725676103950982,0.7758793969849247,0.7816427289048471,0.0,0.0,0.07341495116383885,5.955694197080992e-07,0.38339948505541016,0.3696401360022802
45,0.18809661865234376,0.0009976863861083985,0.580772855309498,0.585393895334661,0.1,"(100, 25, 100)",3,"{'pca__n_components': 3, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",155,0.6739767669091304,0.7550548627616959,0.7480466768138001,0.7469818158075142,0.8015425689706317,0.7745294251767028,0.18181818181818177,0.20588235294117607,0.49614395886889456,0.4445210199862155,0.07513692401278778,4.156969970265077e-07,0.22412562431220404,0.22562886622880013
46,0.16745467185974122,0.0011972904205322266,0.7453291079537062,0.7471727742493883,0.1,"(100, 25, 100)",4,"{'pca__n_components': 4, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",82,0.8680866296760336,0.8384925818792565,0.7651350818379018,0.8005622133451685,0.6643717728055077,0.6416351032659182,0.6643717728055077,0.7189531925204955,0.7634016862704278,0.7362207802361032,0.03651810622203945,0.0003984214409086055,0.07606755449770529,0.06818244705927477
47,0.1264617919921875,0.0015961170196533204,0.30867747473912954,0.3285433948193582,0.1,"(100, 25, 100)",5,"{'pca__n_components': 5, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",194,0.0,0.0,0.0,0.0,0.0,0.0,0.7926078028747433,0.8170168892380202,0.7563163865112922,0.8257000848587706,0.053997220592581816,0.0004886361086223201,0.3793526804287314,0.4023912066730109
48,0.08497262001037598,0.001396512985229492,0.0,0.0,0.1,"(100, 25, 100)",6,"{'pca__n_components': 6, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005828786369818763,0.0004884415648333926,0.0,0.0
49,0.19009413719177246,0.001197052001953125,0.7737315278473181,0.805082830449849,0.1,"(100, 25, 100)",7,"{'pca__n_components': 7, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",76,0.7059830889435942,0.7177932541308194,0.7551731202622415,0.7856190052721835,0.8063264697105341,0.7953184130723537,0.8361559669161087,0.8541509230270968,0.7657930458389893,0.8725325567467911,0.03532513217986579,0.00039913692423646966,0.04464309645398139,0.05486492095670259
50,0.273592472076416,0.001300048828125,0.9560241397078839,0.9766154142686592,0.1,"(100, 25, 100)",8,"{'pca__n_components': 8, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",11,0.9666666666666667,0.9812571540168278,0.9491525423728813,0.960727958719414,0.9974160206718347,0.9735004553931562,0.983050847457627,0.9771461867150071,0.8838008013737835,0.9904453164988909,0.0229839250610315,0.0004007533464543462,0.03948139482124426,0.009748926870200798
51,0.2167820453643799,0.0011970996856689453,0.9687859057832249,0.9891695175251884,0.1,"(100, 25, 100)",9,"{'pca__n_components': 9, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",7,0.9491525423728813,0.9874476987447699,1.0,0.9831932773109243,0.983050847457627,0.9917355371900827,0.983050847457627,0.9917355371900827,0.9285714285714286,0.9917355371900827,0.018306980238562514,0.0003986358927767803,0.026015477502722997,0.003418580927024001
52,0.19042763710021973,0.0015006542205810546,0.7746128396376045,0.7883120359257747,0.1,"(100, 25, 100)",10,"{'pca__n_components': 10, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",75,0.9666666666666667,0.9831932773109243,0.0,0.0,1.0,0.9790794979079497,0.983050847457627,0.9875518672199171,0.9285714285714286,0.9917355371900827,0.05704708599991538,0.00044649421808721357,0.38932048203522046,0.39417874626142024
53,0.20610270500183106,0.001203441619873047,0.9552242919132782,0.9761946387675577,0.1,"(100, 25, 100)",11,"{'pca__n_components': 11, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",12,0.9491525423728813,0.9789029535864978,0.9666666666666667,0.9745762711864406,0.9655172413793104,0.9833333333333333,0.9473684210526316,0.9482758620689654,0.9473684210526316,0.9958847736625513,0.014095170629193333,0.0004114395049474219,0.008913451403268107,0.01567210609598111
54,0.09400973320007325,0.001196432113647461,0.0,0.0,0.1,"(100, 25, 100)",12,"{'pca__n_components': 12, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007228203666166526,0.00039908892721376917,0.0,0.0
55,0.09150280952453613,0.0008975028991699219,0.6596485973217596,0.6658976370921829,0.01,"(50, 50)",2,"{'pca__n_components': 2, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",123,0.6432360742705571,0.7324507146053209,0.7674809613292455,0.7342124608848946,0.7310606060606061,0.7133546628747478,0.657580919931857,0.6951338994121483,0.4980645161290322,0.4543364476838029,0.012583958279919481,0.0001902415691514772,0.09280384818714676,0.10673452344087765
56,0.09978585243225098,0.0009970664978027344,0.6929092266903359,0.6993607498632737,0.01,"(50, 50)",3,"{'pca__n_components': 3, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",98,0.676252723311547,0.6556125694414985,0.7229065314149675,0.6767227603073792,0.598164262724997,0.6693260432939071,0.7875255027688721,0.7967347329614822,0.6795774647887325,0.6984076433121015,0.01652739577207678,6.743495761743046e-07,0.062008788870622215,0.05061830984251652
